,Trial,Distance,DeadLine,Sucess,Steps,Epsilon,Alpha,Gamma,QTableSize
2458,45.0,5.0,25.0,Y,9.0,0.1,0.4,0.4,67.0
2459,46.0,8.0,40.0,Y,19.0,0.1,0.4,0.4,67.0
2460,47.0,6.0,30.0,Y,21.0,0.1,0.4,0.4,68.0
2461,48.0,4.0,20.0,Y,9.0,0.1,0.4,0.4,71.0
2462,49.0,6.0,30.0,Y,1.0,0.1,0.4,0.4,71.0
2463,50.0,7.0,35.0,Y,20.0,0.1,0.4,0.4,72.0
2464,51.0,4.0,20.0,Y,20.0,0.1,0.4,0.4,74.0
2465,51.0,4.0,20.0,N,21.0,0.1,0.4,0.4,74.0
2466,52.0,4.0,20.0,Y,5.0,0.1,0.4,0.4,74.0
2467,53.0,6.0,30.0,Y,7.0,0.1,0.4,0.4,74.0
2468,54.0,5.0,25.0,Y,7.0,0.1,0.4,0.4,74.0
2469,55.0,7.0,35.0,Y,15.0,0.1,0.4,0.4,76.0
2470,56.0,6.0,30.0,Y,12.0,0.1,0.4,0.4,76.0
2471,57.0,5.0,25.0,Y,8.0,0.1,0.4,0.4,76.0
2472,58.0,9.0,45.0,Y,19.0,0.1,0.4,0.4,77.0
2473,59.0,7.0,35.0,Y,15.0,0.1,0.4,0.4,78.0
2474,60.0,6.0,30.0,Y,18.0,0.1,0.4,0.4,78.0
2475,61.0,4.0,20.0,Y,13.0,0.1,0.4,0.4,78.0
2476,62.0,5.0,25.0,Y,10.0,0.1,0.4,0.4,80.0
2477,63.0,7.0,35.0,Y,12.0,0.1,0.4,0.4,80.0
2478,64.0,9.0,45.0,Y,10.0,0.1,0.4,0.4,80.0
2479,65.0,5.0,25.0,Y,9.0,0.1,0.4,0.4,80.0
2480,66.0,5.0,25.0,Y,18.0,0.1,0.4,0.4,81.0
2481,67.0,7.0,35.0,Y,15.0,0.1,0.4,0.4,81.0
2482,68.0,7.0,35.0,Y,16.0,0.1,0.4,0.4,84.0
2483,69.0,5.0,25.0,Y,14.0,0.1,0.4,0.4,85.0
2484,70.0,5.0,25.0,Y,14.0,0.1,0.4,0.4,86.0
2485,71.0,7.0,35.0,Y,15.0,0.1,0.4,0.4,87.0
2486,72.0,5.0,25.0,Y,13.0,0.1,0.4,0.4,89.0
2487,73.0,7.0,35.0,Y,12.0,0.1,0.4,0.4,91.0
2488,74.0,9.0,45.0,Y,21.0,0.1,0.4,0.4,92.0
2489,75.0,4.0,20.0,Y,12.0,0.1,0.4,0.4,92.0
2490,76.0,10.0,50.0,Y,24.0,0.1,0.4,0.4,92.0
2491,77.0,4.0,20.0,Y,6.0,0.1,0.4,0.4,92.0
2492,78.0,6.0,30.0,Y,1.0,0.1,0.4,0.4,92.0
2493,79.0,8.0,40.0,Y,12.0,0.1,0.4,0.4,92.0
2494,80.0,6.0,30.0,Y,12.0,0.1,0.4,0.4,92.0
2495,81.0,9.0,45.0,Y,21.0,0.1,0.4,0.4,92.0
2496,82.0,6.0,30.0,Y,15.0,0.1,0.4,0.4,92.0
2497,83.0,4.0,20.0,Y,18.0,0.1,0.4,0.4,93.0
2498,84.0,7.0,35.0,Y,19.0,0.1,0.4,0.4,93.0
2499,85.0,4.0,20.0,Y,8.0,0.1,0.4,0.4,94.0
2500,86.0,7.0,35.0,N,36.0,0.1,0.4,0.4,96.0
2501,87.0,5.0,25.0,Y,17.0,0.1,0.4,0.4,96.0
2502,88.0,5.0,25.0,Y,8.0,0.1,0.4,0.4,96.0
2503,89.0,5.0,25.0,Y,18.0,0.1,0.4,0.4,96.0
2504,90.0,9.0,45.0,Y,25.0,0.1,0.4,0.4,96.0
2505,91.0,10.0,50.0,Y,15.0,0.1,0.4,0.4,97.0
2506,92.0,9.0,45.0,Y,30.0,0.1,0.4,0.4,98.0
2507,93.0,4.0,20.0,Y,6.0,0.1,0.4,0.4,98.0
2508,94.0,6.0,30.0,Y,9.0,0.1,0.4,0.4,98.0
2509,95.0,7.0,35.0,Y,12.0,0.1,0.4,0.4,98.0
2510,96.0,6.0,30.0,N,31.0,0.1,0.4,0.4,99.0
2511,97.0,7.0,35.0,Y,14.0,0.1,0.4,0.4,99.0
2512,98.0,5.0,25.0,Y,8.0,0.1,0.4,0.4,99.0
2513,99.0,6.0,30.0,Y,13.0,0.1,0.4,0.4,100.0
