,Trial,Distance,DeadLine,Sucess,Steps,Epsilon,Alpha,Gamma,QTableSize
1105,97.0,4.0,20.0,Y,15.0,0.1,0.6,0.2,99.0
1106,98.0,7.0,35.0,Y,10.0,0.1,0.6,0.2,100.0
1107,99.0,4.0,20.0,Y,15.0,0.1,0.6,0.2,102.0
1108,0.0,4.0,20.0,N,21.0,0.1,0.6,0.4,13.0
1109,1.0,4.0,20.0,Y,18.0,0.1,0.6,0.4,18.0
1110,2.0,4.0,20.0,Y,4.0,0.1,0.6,0.4,19.0
1111,3.0,7.0,35.0,Y,8.0,0.1,0.6,0.4,20.0
1112,4.0,4.0,20.0,N,21.0,0.1,0.6,0.4,24.0
1113,5.0,5.0,25.0,Y,13.0,0.1,0.6,0.4,26.0
1114,6.0,7.0,35.0,Y,21.0,0.1,0.6,0.4,29.0
1115,7.0,6.0,30.0,Y,11.0,0.1,0.6,0.4,30.0
1116,8.0,5.0,25.0,Y,10.0,0.1,0.6,0.4,30.0
1117,9.0,4.0,20.0,Y,6.0,0.1,0.6,0.4,30.0
1118,10.0,8.0,40.0,Y,13.0,0.1,0.6,0.4,31.0
1119,11.0,6.0,30.0,Y,1.0,0.1,0.6,0.4,31.0
1120,12.0,11.0,55.0,Y,18.0,0.1,0.6,0.4,31.0
1121,13.0,5.0,25.0,Y,21.0,0.1,0.6,0.4,33.0
1122,14.0,9.0,45.0,Y,18.0,0.1,0.6,0.4,34.0
1123,15.0,9.0,45.0,Y,23.0,0.1,0.6,0.4,36.0
1124,16.0,4.0,20.0,Y,17.0,0.1,0.6,0.4,36.0
1125,17.0,5.0,25.0,Y,22.0,0.1,0.6,0.4,37.0
1126,18.0,10.0,50.0,Y,49.0,0.1,0.6,0.4,41.0
1127,19.0,6.0,30.0,Y,10.0,0.1,0.6,0.4,41.0
1128,20.0,4.0,20.0,Y,15.0,0.1,0.6,0.4,42.0
1129,21.0,7.0,35.0,Y,21.0,0.1,0.6,0.4,46.0
1130,22.0,7.0,35.0,Y,13.0,0.1,0.6,0.4,47.0
1131,23.0,9.0,45.0,Y,12.0,0.1,0.6,0.4,47.0
1132,24.0,6.0,30.0,Y,11.0,0.1,0.6,0.4,47.0
1133,25.0,5.0,25.0,Y,6.0,0.1,0.6,0.4,47.0
1134,26.0,11.0,55.0,Y,23.0,0.1,0.6,0.4,51.0
1135,27.0,5.0,25.0,Y,15.0,0.1,0.6,0.4,53.0
1136,28.0,8.0,40.0,Y,15.0,0.1,0.6,0.4,53.0
1137,29.0,8.0,40.0,Y,9.0,0.1,0.6,0.4,53.0
1138,30.0,5.0,25.0,Y,5.0,0.1,0.6,0.4,53.0
1139,31.0,5.0,25.0,Y,10.0,0.1,0.6,0.4,53.0
1140,32.0,4.0,20.0,Y,13.0,0.1,0.6,0.4,54.0
1141,33.0,5.0,25.0,Y,14.0,0.1,0.6,0.4,55.0
1142,34.0,4.0,20.0,Y,7.0,0.1,0.6,0.4,55.0
1143,35.0,5.0,25.0,Y,7.0,0.1,0.6,0.4,56.0
1144,36.0,4.0,20.0,Y,15.0,0.1,0.6,0.4,56.0
1145,37.0,11.0,55.0,Y,22.0,0.1,0.6,0.4,58.0
1146,38.0,5.0,25.0,Y,9.0,0.1,0.6,0.4,58.0
1147,39.0,6.0,30.0,Y,5.0,0.1,0.6,0.4,58.0
1148,40.0,8.0,40.0,Y,17.0,0.1,0.6,0.4,58.0
1149,41.0,9.0,45.0,Y,24.0,0.1,0.6,0.4,62.0
1150,42.0,6.0,30.0,Y,8.0,0.1,0.6,0.4,64.0
1151,43.0,5.0,25.0,Y,8.0,0.1,0.6,0.4,65.0
1152,44.0,6.0,30.0,Y,15.0,0.1,0.6,0.4,65.0
1153,45.0,7.0,35.0,Y,10.0,0.1,0.6,0.4,65.0
1154,46.0,7.0,35.0,Y,12.0,0.1,0.6,0.4,65.0
1155,47.0,6.0,30.0,Y,16.0,0.1,0.6,0.4,68.0
1156,48.0,4.0,20.0,Y,4.0,0.1,0.6,0.4,69.0
1157,49.0,7.0,35.0,Y,12.0,0.1,0.6,0.4,69.0
1158,50.0,4.0,20.0,N,21.0,0.1,0.6,0.4,70.0
1159,51.0,4.0,20.0,Y,6.0,0.1,0.6,0.4,70.0
1160,52.0,4.0,20.0,Y,5.0,0.1,0.6,0.4,70.0
1161,53.0,8.0,40.0,Y,37.0,0.1,0.6,0.4,71.0
1162,54.0,7.0,35.0,Y,6.0,0.1,0.6,0.4,71.0
1163,55.0,10.0,50.0,Y,11.0,0.1,0.6,0.4,72.0
1164,56.0,5.0,25.0,Y,10.0,0.1,0.6,0.4,72.0
1165,57.0,4.0,20.0,Y,8.0,0.1,0.6,0.4,72.0
1166,58.0,9.0,45.0,Y,12.0,0.1,0.6,0.4,73.0
1167,59.0,4.0,20.0,Y,7.0,0.1,0.6,0.4,74.0
1168,60.0,5.0,25.0,Y,7.0,0.1,0.6,0.4,74.0
1169,61.0,7.0,35.0,Y,16.0,0.1,0.6,0.4,76.0
1170,62.0,4.0,20.0,Y,4.0,0.1,0.6,0.4,76.0
1171,63.0,6.0,30.0,Y,18.0,0.1,0.6,0.4,76.0
1172,64.0,6.0,30.0,Y,17.0,0.1,0.6,0.4,78.0
1173,65.0,5.0,25.0,Y,25.0,0.1,0.6,0.4,80.0
1174,65.0,5.0,25.0,N,26.0,0.1,0.6,0.4,80.0
1175,66.0,5.0,25.0,Y,4.0,0.1,0.6,0.4,80.0
1176,67.0,4.0,20.0,Y,12.0,0.1,0.6,0.4,82.0
1177,68.0,8.0,40.0,Y,21.0,0.1,0.6,0.4,83.0
1178,69.0,11.0,55.0,Y,8.0,0.1,0.6,0.4,83.0
1179,70.0,5.0,25.0,Y,15.0,0.1,0.6,0.4,83.0
1180,71.0,6.0,30.0,Y,13.0,0.1,0.6,0.4,83.0
1181,72.0,8.0,40.0,Y,33.0,0.1,0.6,0.4,84.0
1182,73.0,4.0,20.0,Y,6.0,0.1,0.6,0.4,84.0
1183,74.0,8.0,40.0,Y,11.0,0.1,0.6,0.4,84.0
1184,75.0,4.0,20.0,N,21.0,0.1,0.6,0.4,84.0
1185,76.0,6.0,30.0,Y,12.0,0.1,0.6,0.4,84.0
1186,77.0,6.0,30.0,Y,11.0,0.1,0.6,0.4,84.0
1187,78.0,4.0,20.0,N,21.0,0.1,0.6,0.4,90.0
1188,79.0,5.0,25.0,Y,13.0,0.1,0.6,0.4,91.0
1189,80.0,7.0,35.0,Y,18.0,0.1,0.6,0.4,91.0
1190,81.0,6.0,30.0,Y,6.0,0.1,0.6,0.4,92.0
1191,82.0,6.0,30.0,Y,11.0,0.1,0.6,0.4,92.0
1192,83.0,8.0,40.0,Y,13.0,0.1,0.6,0.4,92.0
1193,84.0,7.0,35.0,Y,9.0,0.1,0.6,0.4,92.0
1194,85.0,4.0,20.0,Y,7.0,0.1,0.6,0.4,92.0
1195,86.0,5.0,25.0,Y,12.0,0.1,0.6,0.4,92.0
1196,87.0,5.0,25.0,Y,9.0,0.1,0.6,0.4,92.0
1197,88.0,8.0,40.0,Y,24.0,0.1,0.6,0.4,92.0
1198,89.0,6.0,30.0,Y,8.0,0.1,0.6,0.4,92.0
1199,90.0,5.0,25.0,Y,18.0,0.1,0.6,0.4,93.0
1200,91.0,4.0,20.0,Y,3.0,0.1,0.6,0.4,93.0
1201,92.0,4.0,20.0,Y,9.0,0.1,0.6,0.4,94.0
1202,93.0,5.0,25.0,Y,10.0,0.1,0.6,0.4,94.0
1203,94.0,8.0,40.0,Y,8.0,0.1,0.6,0.4,94.0
1204,95.0,4.0,20.0,Y,9.0,0.1,0.6,0.4,94.0
1205,96.0,6.0,30.0,Y,7.0,0.1,0.6,0.4,94.0
1206,97.0,6.0,30.0,Y,9.0,0.1,0.6,0.4,94.0
1207,98.0,6.0,30.0,Y,6.0,0.1,0.6,0.4,94.0
1208,99.0,6.0,30.0,Y,12.0,0.1,0.6,0.4,94.0
1209,0.0,4.0,20.0,N,21.0,0.1,0.6,0.6,16.0
1210,1.0,9.0,45.0,Y,44.0,0.1,0.6,0.6,24.0
1211,2.0,9.0,45.0,Y,7.0,0.1,0.6,0.6,25.0
1212,3.0,9.0,45.0,Y,18.0,0.1,0.6,0.6,25.0
1213,4.0,9.0,45.0,Y,12.0,0.1,0.6,0.6,27.0
1214,5.0,5.0,25.0,Y,17.0,0.1,0.6,0.6,28.0
1215,6.0,7.0,35.0,Y,15.0,0.1,0.6,0.6,30.0
1216,7.0,4.0,20.0,Y,15.0,0.1,0.6,0.6,35.0
1217,8.0,4.0,20.0,N,21.0,0.1,0.6,0.6,35.0
1218,9.0,4.0,20.0,Y,7.0,0.1,0.6,0.6,35.0
1219,10.0,6.0,30.0,Y,16.0,0.1,0.6,0.6,36.0
1220,11.0,5.0,25.0,Y,9.0,0.1,0.6,0.6,36.0
1221,12.0,6.0,30.0,Y,24.0,0.1,0.6,0.6,40.0
1222,13.0,4.0,20.0,Y,3.0,0.1,0.6,0.6,40.0
1223,14.0,4.0,20.0,Y,12.0,0.1,0.6,0.6,41.0
1224,15.0,4.0,20.0,Y,7.0,0.1,0.6,0.6,41.0
1225,16.0,5.0,25.0,Y,9.0,0.1,0.6,0.6,41.0
1226,17.0,10.0,50.0,Y,19.0,0.1,0.6,0.6,41.0
1227,18.0,9.0,45.0,Y,15.0,0.1,0.6,0.6,43.0
1228,19.0,5.0,25.0,Y,4.0,0.1,0.6,0.6,43.0
1229,20.0,8.0,40.0,Y,9.0,0.1,0.6,0.6,43.0
1230,21.0,4.0,20.0,Y,15.0,0.1,0.6,0.6,47.0
1231,22.0,6.0,30.0,Y,6.0,0.1,0.6,0.6,48.0
1232,23.0,6.0,30.0,Y,17.0,0.1,0.6,0.6,52.0
1233,24.0,9.0,45.0,Y,12.0,0.1,0.6,0.6,52.0
1234,25.0,5.0,25.0,Y,9.0,0.1,0.6,0.6,53.0
1235,26.0,4.0,20.0,Y,16.0,0.1,0.6,0.6,55.0
1236,27.0,8.0,40.0,Y,21.0,0.1,0.6,0.6,59.0
1237,28.0,5.0,25.0,Y,12.0,0.1,0.6,0.6,59.0
1238,29.0,5.0,25.0,Y,11.0,0.1,0.6,0.6,61.0
1239,30.0,4.0,20.0,Y,16.0,0.1,0.6,0.6,63.0
1240,31.0,5.0,25.0,Y,12.0,0.1,0.6,0.6,63.0
1241,32.0,7.0,35.0,Y,26.0,0.1,0.6,0.6,64.0
1242,33.0,5.0,25.0,N,26.0,0.1,0.6,0.6,64.0
1243,34.0,5.0,25.0,Y,6.0,0.1,0.6,0.6,64.0
1244,35.0,5.0,25.0,Y,6.0,0.1,0.6,0.6,64.0
1245,36.0,7.0,35.0,Y,12.0,0.1,0.6,0.6,65.0
1246,37.0,7.0,35.0,N,36.0,0.1,0.6,0.6,71.0
1247,38.0,9.0,45.0,Y,9.0,0.1,0.6,0.6,71.0
1248,39.0,5.0,25.0,Y,15.0,0.1,0.6,0.6,75.0
1249,40.0,6.0,30.0,N,31.0,0.1,0.6,0.6,77.0
1250,41.0,8.0,40.0,Y,16.0,0.1,0.6,0.6,78.0
1251,42.0,4.0,20.0,Y,4.0,0.1,0.6,0.6,78.0
1252,43.0,6.0,30.0,N,31.0,0.1,0.6,0.6,83.0
1253,44.0,4.0,20.0,Y,12.0,0.1,0.6,0.6,83.0
1254,45.0,10.0,50.0,N,51.0,0.1,0.6,0.6,85.0
1255,46.0,5.0,25.0,Y,8.0,0.1,0.6,0.6,86.0
1256,47.0,4.0,20.0,Y,7.0,0.1,0.6,0.6,86.0
1257,48.0,4.0,20.0,N,21.0,0.1,0.6,0.6,86.0
1258,49.0,6.0,30.0,Y,2.0,0.1,0.6,0.6,86.0
1259,50.0,5.0,25.0,Y,15.0,0.1,0.6,0.6,86.0
1260,51.0,9.0,45.0,Y,16.0,0.1,0.6,0.6,87.0
1261,52.0,10.0,50.0,Y,15.0,0.1,0.6,0.6,87.0
1262,53.0,7.0,35.0,Y,22.0,0.1,0.6,0.6,88.0
1263,54.0,4.0,20.0,Y,17.0,0.1,0.6,0.6,88.0
1264,55.0,6.0,30.0,Y,27.0,0.1,0.6,0.6,88.0
1265,56.0,4.0,20.0,Y,6.0,0.1,0.6,0.6,88.0
1266,57.0,5.0,25.0,Y,11.0,0.1,0.6,0.6,88.0
1267,58.0,6.0,30.0,Y,12.0,0.1,0.6,0.6,89.0
1268,59.0,6.0,30.0,Y,17.0,0.1,0.6,0.6,91.0
1269,60.0,8.0,40.0,Y,9.0,0.1,0.6,0.6,93.0
1270,61.0,5.0,25.0,Y,21.0,0.1,0.6,0.6,97.0
1271,62.0,6.0,30.0,Y,12.0,0.1,0.6,0.6,97.0
1272,63.0,8.0,40.0,Y,21.0,0.1,0.6,0.6,98.0
1273,64.0,6.0,30.0,Y,8.0,0.1,0.6,0.6,98.0
1274,65.0,5.0,25.0,Y,11.0,0.1,0.6,0.6,98.0
1275,66.0,4.0,20.0,Y,4.0,0.1,0.6,0.6,98.0
1276,67.0,4.0,20.0,Y,6.0,0.1,0.6,0.6,98.0
1277,68.0,4.0,20.0,Y,7.0,0.1,0.6,0.6,98.0
1278,69.0,4.0,20.0,Y,9.0,0.1,0.6,0.6,98.0
1279,70.0,6.0,30.0,Y,4.0,0.1,0.6,0.6,98.0
1280,71.0,8.0,40.0,Y,15.0,0.1,0.6,0.6,99.0
1281,72.0,7.0,35.0,Y,11.0,0.1,0.6,0.6,99.0
1282,73.0,6.0,30.0,Y,28.0,0.1,0.6,0.6,101.0
1283,74.0,4.0,20.0,Y,8.0,0.1,0.6,0.6,101.0
1284,75.0,4.0,20.0,Y,7.0,0.1,0.6,0.6,101.0
1285,76.0,5.0,25.0,Y,9.0,0.1,0.6,0.6,101.0
1286,77.0,5.0,25.0,Y,25.0,0.1,0.6,0.6,102.0
1287,77.0,5.0,25.0,N,26.0,0.1,0.6,0.6,103.0
1288,78.0,10.0,50.0,Y,13.0,0.1,0.6,0.6,103.0
1289,79.0,7.0,35.0,Y,6.0,0.1,0.6,0.6,103.0
1290,80.0,4.0,20.0,Y,6.0,0.1,0.6,0.6,103.0
1291,81.0,5.0,25.0,Y,7.0,0.1,0.6,0.6,103.0
1292,82.0,4.0,20.0,Y,6.0,0.1,0.6,0.6,103.0
1293,83.0,7.0,35.0,Y,16.0,0.1,0.6,0.6,106.0
1294,84.0,8.0,40.0,Y,7.0,0.1,0.6,0.6,106.0
1295,85.0,4.0,20.0,Y,9.0,0.1,0.6,0.6,107.0
1296,86.0,7.0,35.0,Y,14.0,0.1,0.6,0.6,108.0
1297,87.0,7.0,35.0,Y,12.0,0.1,0.6,0.6,108.0
1298,88.0,4.0,20.0,Y,6.0,0.1,0.6,0.6,109.0
1299,89.0,5.0,25.0,Y,6.0,0.1,0.6,0.6,109.0
1300,90.0,5.0,25.0,Y,4.0,0.1,0.6,0.6,109.0
1301,91.0,4.0,20.0,Y,6.0,0.1,0.6,0.6,109.0
1302,92.0,5.0,25.0,Y,7.0,0.1,0.6,0.6,110.0
1303,93.0,7.0,35.0,Y,13.0,0.1,0.6,0.6,110.0
1304,94.0,8.0,40.0,Y,13.0,0.1,0.6,0.6,110.0
1305,95.0,7.0,35.0,Y,15.0,0.1,0.6,0.6,110.0
1306,96.0,6.0,30.0,Y,15.0,0.1,0.6,0.6,110.0
1307,97.0,4.0,20.0,Y,10.0,0.1,0.6,0.6,111.0
1308,98.0,7.0,35.0,Y,17.0,0.1,0.6,0.6,112.0
1309,99.0,4.0,20.0,Y,12.0,0.1,0.6,0.6,113.0
1310,0.0,7.0,35.0,Y,20.0,0.1,0.6,0.8,16.0
1311,1.0,4.0,20.0,Y,7.0,0.1,0.6,0.8,16.0
1312,2.0,8.0,40.0,Y,24.0,0.1,0.6,0.8,18.0
1313,3.0,6.0,30.0,Y,10.0,0.1,0.6,0.8,20.0
1314,4.0,5.0,25.0,Y,22.0,0.1,0.6,0.8,28.0
1315,5.0,7.0,35.0,N,36.0,0.1,0.6,0.8,28.0
1316,6.0,6.0,30.0,Y,16.0,0.1,0.6,0.8,32.0
1317,7.0,11.0,55.0,N,56.0,0.1,0.6,0.8,39.0
1318,8.0,4.0,20.0,Y,9.0,0.1,0.6,0.8,39.0
1319,9.0,6.0,30.0,Y,12.0,0.1,0.6,0.8,39.0
1320,10.0,6.0,30.0,Y,21.0,0.1,0.6,0.8,41.0
1321,11.0,5.0,25.0,N,26.0,0.1,0.6,0.8,48.0
1322,12.0,4.0,20.0,Y,6.0,0.1,0.6,0.8,48.0
1323,13.0,6.0,30.0,Y,10.0,0.1,0.6,0.8,48.0
1324,14.0,11.0,55.0,Y,21.0,0.1,0.6,0.8,48.0
1325,15.0,6.0,30.0,Y,14.0,0.1,0.6,0.8,49.0
1326,16.0,6.0,30.0,Y,18.0,0.1,0.6,0.8,49.0
1327,17.0,4.0,20.0,Y,6.0,0.1,0.6,0.8,49.0
1328,18.0,4.0,20.0,Y,9.0,0.1,0.6,0.8,49.0
1329,19.0,4.0,20.0,Y,3.0,0.1,0.6,0.8,49.0
1330,20.0,8.0,40.0,Y,12.0,0.1,0.6,0.8,49.0
1331,21.0,8.0,40.0,Y,27.0,0.1,0.6,0.8,51.0
1332,22.0,4.0,20.0,Y,11.0,0.1,0.6,0.8,53.0
1333,23.0,5.0,25.0,Y,4.0,0.1,0.6,0.8,53.0
1334,24.0,5.0,25.0,Y,11.0,0.1,0.6,0.8,53.0
1335,25.0,4.0,20.0,Y,12.0,0.1,0.6,0.8,54.0
1336,26.0,5.0,25.0,Y,10.0,0.1,0.6,0.8,54.0
1337,27.0,8.0,40.0,Y,15.0,0.1,0.6,0.8,56.0
1338,28.0,7.0,35.0,Y,9.0,0.1,0.6,0.8,56.0
1339,29.0,5.0,25.0,Y,19.0,0.1,0.6,0.8,60.0
1340,30.0,4.0,20.0,Y,12.0,0.1,0.6,0.8,61.0
1341,31.0,7.0,35.0,Y,33.0,0.1,0.6,0.8,66.0
1342,32.0,4.0,20.0,Y,9.0,0.1,0.6,0.8,66.0
1343,33.0,4.0,20.0,Y,4.0,0.1,0.6,0.8,67.0
1344,34.0,5.0,25.0,Y,15.0,0.1,0.6,0.8,68.0
1345,35.0,6.0,30.0,Y,19.0,0.1,0.6,0.8,70.0
1346,36.0,6.0,30.0,Y,11.0,0.1,0.6,0.8,70.0
1347,37.0,4.0,20.0,Y,5.0,0.1,0.6,0.8,70.0
1348,38.0,7.0,35.0,Y,29.0,0.1,0.6,0.8,70.0
1349,39.0,5.0,25.0,Y,12.0,0.1,0.6,0.8,70.0
1350,40.0,4.0,20.0,Y,4.0,0.1,0.6,0.8,70.0
1351,41.0,4.0,20.0,N,21.0,0.1,0.6,0.8,71.0
1352,42.0,6.0,30.0,Y,9.0,0.1,0.6,0.8,71.0
1353,43.0,5.0,25.0,Y,7.0,0.1,0.6,0.8,71.0
1354,44.0,8.0,40.0,Y,17.0,0.1,0.6,0.8,72.0
1355,45.0,10.0,50.0,N,51.0,0.1,0.6,0.8,74.0
1356,46.0,6.0,30.0,Y,17.0,0.1,0.6,0.8,74.0
1357,47.0,5.0,25.0,Y,7.0,0.1,0.6,0.8,74.0
1358,48.0,4.0,20.0,Y,8.0,0.1,0.6,0.8,74.0
1359,49.0,4.0,20.0,Y,14.0,0.1,0.6,0.8,75.0
1360,50.0,4.0,20.0,N,21.0,0.1,0.6,0.8,75.0
1361,51.0,5.0,25.0,Y,9.0,0.1,0.6,0.8,75.0
1362,52.0,5.0,25.0,Y,12.0,0.1,0.6,0.8,75.0
1363,53.0,5.0,25.0,Y,8.0,0.1,0.6,0.8,76.0
1364,54.0,4.0,20.0,N,21.0,0.1,0.6,0.8,77.0
1365,55.0,4.0,20.0,Y,5.0,0.1,0.6,0.8,78.0
1366,56.0,4.0,20.0,Y,11.0,0.1,0.6,0.8,79.0
1367,57.0,9.0,45.0,Y,10.0,0.1,0.6,0.8,81.0
1368,58.0,5.0,25.0,Y,5.0,0.1,0.6,0.8,81.0
1369,59.0,5.0,25.0,Y,19.0,0.1,0.6,0.8,84.0
1370,60.0,6.0,30.0,Y,21.0,0.1,0.6,0.8,84.0
1371,61.0,5.0,25.0,N,26.0,0.1,0.6,0.8,85.0
1372,62.0,5.0,25.0,Y,19.0,0.1,0.6,0.8,88.0
1373,63.0,6.0,30.0,Y,21.0,0.1,0.6,0.8,91.0
1374,64.0,4.0,20.0,N,21.0,0.1,0.6,0.8,92.0
1375,65.0,7.0,35.0,N,36.0,0.1,0.6,0.8,92.0
1376,66.0,5.0,25.0,N,26.0,0.1,0.6,0.8,93.0
1377,67.0,9.0,45.0,Y,18.0,0.1,0.6,0.8,93.0
1378,68.0,8.0,40.0,Y,13.0,0.1,0.6,0.8,93.0
1379,69.0,6.0,30.0,Y,16.0,0.1,0.6,0.8,95.0
1380,70.0,5.0,25.0,N,26.0,0.1,0.6,0.8,95.0
1381,71.0,4.0,20.0,Y,11.0,0.1,0.6,0.8,95.0
1382,72.0,5.0,25.0,Y,10.0,0.1,0.6,0.8,95.0
1383,73.0,7.0,35.0,Y,27.0,0.1,0.6,0.8,95.0
1384,74.0,12.0,60.0,Y,12.0,0.1,0.6,0.8,96.0
1385,75.0,6.0,30.0,Y,16.0,0.1,0.6,0.8,96.0
1386,76.0,10.0,50.0,N,51.0,0.1,0.6,0.8,104.0
1387,77.0,4.0,20.0,N,21.0,0.1,0.6,0.8,104.0
1388,78.0,6.0,30.0,Y,22.0,0.1,0.6,0.8,104.0
1389,79.0,5.0,25.0,N,26.0,0.1,0.6,0.8,104.0
1390,80.0,6.0,30.0,Y,16.0,0.1,0.6,0.8,104.0
1391,81.0,4.0,20.0,Y,14.0,0.1,0.6,0.8,106.0
1392,82.0,5.0,25.0,Y,12.0,0.1,0.6,0.8,107.0
1393,83.0,5.0,25.0,Y,19.0,0.1,0.6,0.8,107.0
1394,84.0,8.0,40.0,N,41.0,0.1,0.6,0.8,110.0
1395,85.0,7.0,35.0,Y,9.0,0.1,0.6,0.8,111.0
1396,86.0,4.0,20.0,Y,13.0,0.1,0.6,0.8,111.0
1397,87.0,8.0,40.0,Y,21.0,0.1,0.6,0.8,111.0
1398,88.0,4.0,20.0,Y,10.0,0.1,0.6,0.8,111.0
1399,89.0,5.0,25.0,Y,12.0,0.1,0.6,0.8,111.0
1400,90.0,5.0,25.0,Y,22.0,0.1,0.6,0.8,112.0
1401,91.0,7.0,35.0,Y,25.0,0.1,0.6,0.8,112.0
1402,92.0,5.0,25.0,N,26.0,0.1,0.6,0.8,114.0
1403,93.0,6.0,30.0,Y,12.0,0.1,0.6,0.8,114.0
1404,94.0,5.0,25.0,Y,7.0,0.1,0.6,0.8,114.0
1405,95.0,5.0,25.0,Y,15.0,0.1,0.6,0.8,114.0
1406,96.0,5.0,25.0,Y,11.0,0.1,0.6,0.8,115.0
1407,97.0,6.0,30.0,Y,27.0,0.1,0.6,0.8,115.0
1408,98.0,7.0,35.0,N,36.0,0.1,0.6,0.8,117.0
1409,99.0,5.0,25.0,Y,15.0,0.1,0.6,0.8,118.0
1410,0.0,6.0,30.0,Y,18.0,0.1,0.6,1.0,14.0
1411,1.0,8.0,40.0,Y,21.0,0.1,0.6,1.0,22.0
1412,2.0,4.0,20.0,Y,3.0,0.1,0.6,1.0,23.0
1413,3.0,5.0,25.0,N,26.0,0.1,0.6,1.0,28.0
1414,4.0,4.0,20.0,N,21.0,0.1,0.6,1.0,28.0
1415,5.0,7.0,35.0,N,36.0,0.1,0.6,1.0,29.0
1416,6.0,5.0,25.0,N,26.0,0.1,0.6,1.0,29.0
1417,7.0,6.0,30.0,N,31.0,0.1,0.6,1.0,31.0
1418,8.0,4.0,20.0,N,21.0,0.1,0.6,1.0,31.0
1419,9.0,9.0,45.0,N,46.0,0.1,0.6,1.0,31.0
1420,10.0,5.0,25.0,N,26.0,0.1,0.6,1.0,31.0
1421,11.0,9.0,45.0,Y,17.0,0.1,0.6,1.0,31.0
1422,12.0,8.0,40.0,Y,33.0,0.1,0.6,1.0,35.0
1423,13.0,11.0,55.0,N,56.0,0.1,0.6,1.0,36.0
1424,14.0,4.0,20.0,N,21.0,0.1,0.6,1.0,36.0
1425,15.0,6.0,30.0,N,31.0,0.1,0.6,1.0,39.0
1426,16.0,4.0,20.0,Y,12.0,0.1,0.6,1.0,41.0
1427,17.0,4.0,20.0,N,21.0,0.1,0.6,1.0,41.0
1428,18.0,8.0,40.0,Y,18.0,0.1,0.6,1.0,43.0
1429,19.0,7.0,35.0,Y,19.0,0.1,0.6,1.0,45.0
1430,20.0,5.0,25.0,N,26.0,0.1,0.6,1.0,46.0
1431,21.0,4.0,20.0,N,21.0,0.1,0.6,1.0,48.0
1432,22.0,5.0,25.0,N,26.0,0.1,0.6,1.0,49.0
1433,23.0,7.0,35.0,Y,25.0,0.1,0.6,1.0,53.0
1434,24.0,4.0,20.0,Y,14.0,0.1,0.6,1.0,53.0
1435,25.0,8.0,40.0,N,41.0,0.1,0.6,1.0,54.0
1436,26.0,7.0,35.0,N,36.0,0.1,0.6,1.0,55.0
1437,27.0,8.0,40.0,N,41.0,0.1,0.6,1.0,55.0
1438,28.0,8.0,40.0,N,41.0,0.1,0.6,1.0,56.0
1439,29.0,6.0,30.0,Y,15.0,0.1,0.6,1.0,56.0
1440,30.0,8.0,40.0,N,41.0,0.1,0.6,1.0,56.0
1441,31.0,4.0,20.0,N,21.0,0.1,0.6,1.0,57.0
1442,32.0,5.0,25.0,N,26.0,0.1,0.6,1.0,60.0
1443,33.0,4.0,20.0,N,21.0,0.1,0.6,1.0,60.0
1444,34.0,6.0,30.0,N,31.0,0.1,0.6,1.0,60.0
1445,35.0,6.0,30.0,N,31.0,0.1,0.6,1.0,61.0
1446,36.0,8.0,40.0,N,41.0,0.1,0.6,1.0,62.0
1447,37.0,5.0,25.0,N,26.0,0.1,0.6,1.0,63.0
1448,38.0,4.0,20.0,N,21.0,0.1,0.6,1.0,63.0
1449,39.0,5.0,25.0,N,26.0,0.1,0.6,1.0,64.0
1450,40.0,7.0,35.0,N,36.0,0.1,0.6,1.0,68.0
1451,41.0,11.0,55.0,N,56.0,0.1,0.6,1.0,68.0
1452,42.0,6.0,30.0,N,31.0,0.1,0.6,1.0,69.0
1453,43.0,4.0,20.0,N,21.0,0.1,0.6,1.0,69.0
1454,44.0,10.0,50.0,N,51.0,0.1,0.6,1.0,72.0
1455,45.0,5.0,25.0,N,26.0,0.1,0.6,1.0,74.0
1456,46.0,4.0,20.0,N,21.0,0.1,0.6,1.0,74.0
1457,47.0,5.0,25.0,N,26.0,0.1,0.6,1.0,76.0
1458,48.0,5.0,25.0,N,26.0,0.1,0.6,1.0,79.0
1459,49.0,8.0,40.0,N,41.0,0.1,0.6,1.0,80.0
1460,50.0,7.0,35.0,N,36.0,0.1,0.6,1.0,81.0
1461,51.0,4.0,20.0,Y,16.0,0.1,0.6,1.0,81.0
1462,52.0,4.0,20.0,N,21.0,0.1,0.6,1.0,84.0
1463,53.0,5.0,25.0,N,26.0,0.1,0.6,1.0,84.0
1464,54.0,9.0,45.0,N,46.0,0.1,0.6,1.0,85.0
1465,55.0,5.0,25.0,N,26.0,0.1,0.6,1.0,86.0
1466,56.0,6.0,30.0,N,31.0,0.1,0.6,1.0,89.0
1467,57.0,4.0,20.0,N,21.0,0.1,0.6,1.0,89.0
1468,58.0,4.0,20.0,N,21.0,0.1,0.6,1.0,89.0
1469,59.0,5.0,25.0,N,26.0,0.1,0.6,1.0,89.0
1470,60.0,11.0,55.0,N,56.0,0.1,0.6,1.0,89.0
1471,61.0,4.0,20.0,N,21.0,0.1,0.6,1.0,90.0
1472,62.0,9.0,45.0,N,46.0,0.1,0.6,1.0,91.0
1473,63.0,5.0,25.0,N,26.0,0.1,0.6,1.0,91.0
